Date,Campaign,Ad Group,Clicks,Impressions,Transactions,Sessions,Cost,Revenue
"Aug 29, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Heattech,0,0,0,1,0,0
"Aug 29, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,8,56,0,9,2.03,0
"Aug 29, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,12,77,0,15,9.18,0
"Aug 29, 2022",PT(S) - 20220804 - Women and Men Essential Items,Flannel Collection,54,3387,0,53,64.52031,0
"Aug 29, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,3,84,0,2,1.76,0
"Aug 29, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),1,5,0,1,0.1,0
"Aug 29, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,33,670,0,33,26.529343,0
"Aug 29, 2022",PT(S) - Uniqlo Graphic Tee (UT),Andy Warhol x Kyoto,0,9,0,0,0,0
"Aug 29, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,2,0,0,0,0
"Aug 29, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),586,2334,3,738,231.22,799.1
"Aug 29, 2022",PT(S) - 20220706 - Men Jeans,Men,21,283,0,22,27.504407,0
"Aug 29, 2022",PT(S) - 202201 - Linen,Dress,2,24,0,2,2.05,0
"Aug 29, 2022",PT(S) - 202111 - Competitor Brands,Competitors,3,189,0,5,4.13,0
"Aug 28, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),4,8,0,4,3.83,0
"Aug 28, 2022",PT(S) - [New Structure] Campaign 2: General,Category Item - Men,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Male,Airism Innerwear,0,2,0,0,0,0
"Aug 28, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,6,78,0,8,1.81,0
"Aug 28, 2022",PT(S) - 20220404 - Color Campaign,Women,8,119,0,12,9.08,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,0,10,0,0,0,0
"Aug 28, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,9,86,0,12,3.32,0
"Aug 28, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,18,225,0,21,4.31,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,7,50,0,3,16.834614,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),44,355,0,53,46.03,0
"Aug 28, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,2,24,0,3,3.28,0
"Aug 28, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),634,2419,8,767,172.4,2102.1
"Aug 28, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,9,96,0,9,10.5,0
"Aug 28, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,4,51,0,7,0.69,0
"Aug 28, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,32,1115,0,36,19.502688,0
"Aug 28, 2022",PT(S) - 202201 - Maternity,Leggings,8,34,0,8,5.76,0
"Aug 28, 2022",PT(S) - 202201 - Rayon,Dress,0,4,0,0,0,0
"Aug 28, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,124,1114,0,31,132.74,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,13,260,0,15,28.98,0
"Aug 28, 2022",PT(S) - 202201 - Waffle,Waffle,10,89,0,17,4.92,0
"Aug 28, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,19,0,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,10,0,0,0,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),MFA (Magic For All Timeless Favorites),18,103,0,21,12.06,0
"Aug 28, 2022",PT(S) - 20220214 - UV Protection,Men,29,249,0,32,9.54,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,3,6,0,0,1.86,0
"Aug 28, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,6,274,1,6,13.513752,159.5
"Aug 28, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,25,250,0,33,12.38,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),0,7,0,1,0,0
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,13,139,0,14,14.05,0
"Aug 28, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,11,281,0,11,7.6,0
"Aug 28, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,17,328,0,21,13.66,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),Andy Warhol x Kyoto,3,12,0,3,1.86,0
"Aug 28, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,9,102,0,8,10.26,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Male,Airism General,20,140,1,20,15.91,119.8
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),Mickey Stands (1/8),5,120,0,4,5.1,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),THE LOUVRE X YU NAGABA,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,5,28,1,4,1.27,159.7
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Dress,7,52,0,6,1.42,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),The Brands Guitar,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 202104 - Kids,Kids Dress,2,30,0,3,0.93,0
"Aug 28, 2022",PT(S) - 20220804 - Women and Men Essential Items,Flannel Collection,78,4188,0,76,83.892827,0
"Aug 28, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,13,228,0,3,28.27,0
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,2,15,0,2,1.47,0
"Aug 28, 2022",PT(S) - 20220404 - Color Campaign,Kids,2,36,0,2,1.66,0
"Aug 28, 2022",PT(S) - 20200215 - SUW,Sport activities,16,243,0,17,7.86,0
"Aug 28, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),18,218,0,19,8.98,0
"Aug 28, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,39,4585,0,34,20.339343,0
"Aug 28, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,4,45,0,3,5.37,0
"Aug 28, 2022",PT(S) - 20200215 - SUW,Sportswear,34,539,0,37,16.42,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),8,57,0,12,2.39,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,1,3,0,0,0.24,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Female,Airism General,27,152,0,37,21.84,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,5,77,0,4,9.28,0
"Aug 28, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,5,47,0,5,1.77,0
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Accessories,7,59,0,8,4.935526,0
"Aug 28, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),2,64,0,2,1.16,0
"Aug 28, 2022",PT(S) - 202201 - Rayon,Shirt,1,24,0,1,0.56,0
"Aug 28, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,15,241,0,20,9.64,0
"Aug 28, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Heattech,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,5,52,0,5,1.94,0
"Aug 28, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,4,0,0
"Aug 28, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,6,56,0,6,6.98,0
"Aug 28, 2022",PT(S) - 20220214 - UV Protection,Women,21,210,0,20,9.41,0
"Aug 28, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,8,44,0,4,4.49,0
"Aug 28, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,41,487,1,46,32.05,234.7
"Aug 28, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,13,78,0,18,3.29,0
"Aug 28, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,14,228,0,15,8.33,0
"Aug 28, 2022",PT(S) - 202201 - Linen,Pants & Shorts,7,56,0,7,7.541965,0
"Aug 28, 2022",PT(S) - 20210803 - Heattech,Heat Tech,61,587,0,80,23.17,0
"Aug 28, 2022",PT(S) - 20220706 - Men Jeans,Men,35,314,0,37,35.48,0
"Aug 28, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,4,30,0,5,2.72,0
"Aug 28, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,3,41,0,4,12.07,0
"Aug 28, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,9,101,0,11,7.13,0
"Aug 28, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,7,42,0,0,2.09,0
"Aug 28, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),1,11,0,1,0.07,0
"Aug 28, 2022",PT(S) - 202108 - Men Underwear,Underwear,10,107,0,9,5.06,0
"Aug 28, 2022",PT(S) - 20220214 - UV Protection,Kids,6,20,0,7,1.9,0
"Aug 28, 2022",PT(S) - 202201 - Maternity,Dress,5,69,0,7,2.72,0
"Aug 28, 2022",PT(S) - 202201 - Linen,Dress,1,29,0,1,1.08,0
"Aug 28, 2022",PT(S) - 20220404 - Color Campaign,Men,7,70,0,9,13.2,0
"Aug 28, 2022",PT(S) - 202104 - Lifewear,Lifewear,34,502,0,34,24.58,0
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,1,20,0,1,0.83,0
"Aug 28, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,3,78,0,3,4.92,0
"Aug 28, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,6,113,0,7,2.86,0
"Aug 28, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,25,225,0,30,14.67,0
"Aug 28, 2022",PT(S) - 202201 - Linen,Others,1,2,0,1,0.71,0
"Aug 28, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,1,167,0,1,1.02,0
"Aug 28, 2022",PT(S) - 202201 - Maternity,Innerwear,9,36,0,11,10.52,0
"Aug 28, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,27,242,0,29,7.83,0
"Aug 28, 2022",PT(S) - [New Structure] Campaign 1: Branded,Item category,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 20220706 - Women Jeans,Women,15,301,0,22,12.54,0
"Aug 28, 2022",PT(S) - Uniqlo Graphic Tee (UT),Jujutsu Kaisen,0,0,0,1,0,0
"Aug 28, 2022",PT(S) - 202111 - Competitor Brands,Competitors,5,85,0,11,3.88,0
"Aug 28, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,0,9,0,0,0,0
"Aug 28, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,1,6,0,0,0.42,0
"Aug 28, 2022",PT(S) - 202104 - Women Work wear,Leggings,1,16,0,4,0.1,0
"Aug 28, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,3,37,0,5,1.28,0
"Aug 27, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,13,236,0,2,23.14,0
"Aug 27, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Lifewear,0,0,0,1,0,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,3,28,0,3,3.47,0
"Aug 27, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,2,30,0,0,0.56,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),44,496,0,48,16.879999,0
"Aug 27, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,7,88,0,11,5.29,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Male,Airism General,16,144,0,15,9.78,0
"Aug 27, 2022",PT(S) - 202108 - Men Underwear,Underwear,2,58,0,4,1.67,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,29,439,0,31,62.98,0
"Aug 27, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,1,0,0,0,0
"Aug 27, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,0,0,0,2,0,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,6,37,0,0,10.8,0
"Aug 27, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,25,734,0,28,17.329442,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Mickey Stands (1/8),10,87,0,13,6.92,0
"Aug 27, 2022",PT(S) - 202201 - Linen,Pants & Shorts,1,32,0,1,1.17,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Dress,8,67,0,8,4.27,0
"Aug 27, 2022",PT(S) - 202201 - Waffle,Waffle,9,55,0,7,2.51,0
"Aug 27, 2022",PT(S) - 202201 - Maternity,Leggings,6,39,0,10,9.91,0
"Aug 27, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,2,0,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,0,8,0,0,0,0
"Aug 27, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,3,19,0,3,1.15,0
"Aug 27, 2022",PT(S) - 202201 - Rayon,Pajamas,1,1,0,0,0.93,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Accessories,13,126,0,18,6.19,0
"Aug 27, 2022",PT(S) - 20220404 - Color Campaign,Men,11,49,0,10,17.7,0
"Aug 27, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,24,138,0,28,13.33,0
"Aug 27, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,4,215,0,4,2.61498,0
"Aug 27, 2022",PT(S) - 20220214 - UV Protection,Kids,2,10,0,3,0.1,0
"Aug 27, 2022",PT(S) - 20220706 - Women Jeans,Women,18,395,0,17,18.280206,0
"Aug 27, 2022",PT(S) - [New Structure] Campaign 1: Branded,Collaboration,0,0,0,1,0,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),0,13,0,0,0,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Andy Warhol x Kyoto,2,13,0,2,0.2,0
"Aug 27, 2022",PT(S) - 20210803 - Heattech,Heat Tech,56,451,0,68,25.23,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,26,379,0,24,92.77,0
"Aug 27, 2022",PT(S) - 202201 - Maternity,Dress,6,63,0,7,3.48,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Female,Airism General,26,167,0,33,11.3,0
"Aug 27, 2022",PT(S) - 202104 - Lifewear,Lifewear,19,318,0,25,23.85,0
"Aug 27, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,36,4067,0,33,24.23544,0
"Aug 27, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,2,40,0,3,3.18,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,11,212,0,8,2.45,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,11,102,0,10,4,0
"Aug 27, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),7,16,0,6,0.62,0
"Aug 27, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,5,82,0,5,2.18,0
"Aug 27, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,5,130,0,8,2.5,0
"Aug 27, 2022",PT(S) - 20220214 - UV Protection,Men,17,194,0,18,6.99,0
"Aug 27, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,7,48,1,6,11.35,164.8
"Aug 27, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,11,57,0,14,7.33,0
"Aug 27, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,4,52,0,4,1.05,0
"Aug 27, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,26,243,0,28,23.04,0
"Aug 27, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,2,54,0,2,0.9,0
"Aug 27, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,91,961,0,21,120.39,0
"Aug 27, 2022",PT(S) - 202104 - Kids,Kids Dress,1,30,0,1,0.39,0
"Aug 27, 2022",PT(S) - 202201 - Rayon,Shirt,0,12,0,0,0,0
"Aug 27, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,3,32,0,4,0.64,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),MFA (Magic For All Timeless Favorites),8,92,0,11,2.847647,0
"Aug 27, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,25,201,0,32,5.936962,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),4,58,0,5,0.93,0
"Aug 27, 2022",PT(S) - 20200215 - SUW,Sport activities,18,263,0,23,5.68,0
"Aug 27, 2022",PT(S) - 20220615 - E-Member Celebration,E-Members Celebration,0,0,0,2,0,0
"Aug 27, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,14,78,0,14,15.911515,0
"Aug 27, 2022",PT(S) - 20220214 - UV Protection,Women,21,185,0,25,10.14,0
"Aug 27, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,7,0,0
"Aug 27, 2022",PT(S) - 20220610 - Fathers Day,Men,0,0,0,1,0,0
"Aug 27, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),573,2267,10,707,183.32,2211.3
"Aug 27, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,0,8,0,0,0,0
"Aug 27, 2022",PT(S) - 20200215 - SUW,Sportswear,40,510,1,46,17.96,359.5
"Aug 27, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,24,206,0,26,5.89,0
"Aug 27, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,6,54,0,7,3.42,0
"Aug 27, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,1,38,0,2,0.42,0
"Aug 27, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,41,443,0,41,27.19,0
"Aug 27, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,14,111,0,23,15.49,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,1,0,0
"Aug 27, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,3,17,0,5,1.64,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Leggings,5,20,0,5,2.07,0
"Aug 27, 2022",PT(S) - 20220408 - Ramadan/Raya,Women,0,0,0,1,0,0
"Aug 27, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),2,4,0,2,0.04,0
"Aug 27, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,4,73,0,3,2.97,0
"Aug 27, 2022",PT(S) - 202111 - Competitor Brands,Competitors,3,70,0,9,4.92,0
"Aug 27, 2022",PT(S) - 202201 - Linen,Dress,1,20,0,1,0.35,0
"Aug 27, 2022",PT(S) - 20220804 - Women and Men Essential Items,Flannel Collection,68,4938,1,58,88.131275,149.9
"Aug 27, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,4,35,0,4,8.04,0
"Aug 27, 2022",PT(S) - 202201 - Rayon,Dress,0,3,0,0,0,0
"Aug 27, 2022",PT(S) - 20220404 - Color Campaign,Women,3,84,0,2,8.61,0
"Aug 27, 2022",PT(S) - Uniqlo Graphic Tee (UT),Jujutsu Kaisen,0,0,0,1,0,0
"Aug 27, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,9,204,0,13,11.81,0
"Aug 27, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,20,187,0,22,15.33,0
"Aug 27, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,4,41,0,2,5.08,0
"Aug 27, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,5,59,0,5,4.7,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,4,9,0,0,5.75,0
"Aug 27, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,5,223,0,7,3.31,0
"Aug 27, 2022",PT(S) - 20220706 - Men Jeans,Men,22,265,0,25,16.45,0
"Aug 27, 2022",PT(S) - 202201 - Maternity,Innerwear,4,32,0,4,1.57,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,0,4,0,0,0,0
"Aug 27, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),2,60,0,2,0.51,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,0,3,0,0,0,0
"Aug 27, 2022",PT(S) - 20220404 - Color Campaign,Kids,1,17,0,1,0.32,0
"Aug 27, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,2,36,0,3,2.56,0
"Aug 27, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),15,173,0,14,8.95,0
"Aug 27, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,13,0,0,0,0
"Aug 27, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,25,176,0,23,7.01,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),MFA (Magic For All Timeless Favorites),12,71,0,13,3.45,0
"Aug 26, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,4,37,0,6,0.41,0
"Aug 26, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),586,2101,5,759,196.97,1277.7
"Aug 26, 2022",PT(S) - 202201 - Maternity,Dress,5,56,0,8,2.38,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),PEANUTS x Reyn Spooner,0,0,0,1,0,0
"Aug 26, 2022",PT(S) - 20220404 - Color Campaign,Men,1,3,0,2,0.87,0
"Aug 26, 2022",PT(S) - 202201 - Rayon,Dress,1,6,0,1,0.1,0
"Aug 26, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),1,3,0,1,0.14,0
"Aug 26, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,2,11,0,1,7.62,0
"Aug 26, 2022",PT(S) - 202104 - Women Work wear,Dress,2,8,0,2,0.17,0
"Aug 26, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,6,239,0,7,24.15,0
"Aug 26, 2022",PT(S) - 202108 - Men Underwear,Underwear,6,128,0,6,14.55,0
"Aug 26, 2022",PT(S) - 20220706 - Women Jeans,Women,27,239,0,29,27.900122,0
"Aug 26, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,6,0,0,0,0
"Aug 26, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,1,11,0,2,5.05,0
"Aug 26, 2022",PT(S) - 202111 - Competitor Brands,Competitors,2,17,0,7,4.84,0
"Aug 26, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),4,15,0,4,1.05,0
"Aug 26, 2022",PT(S) - 202201 - Waffle,Waffle,12,49,0,13,5.10391,0
"Aug 26, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,2,54,0,3,0.41,0
"Aug 26, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,2,9,0,0,0.82,0
"Aug 26, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,27,188,0,28,13.45,0
"Aug 26, 2022",PT(S) - 202104 - Women Work wear,Leggings,0,5,0,2,0,0
"Aug 26, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,9,75,0,9,8.92,0
"Aug 26, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,46,719,0,50,33.935281,0
"Aug 26, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,3,12,0,0,6.02,0
"Aug 26, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,8,192,0,0,8.45,0
"Aug 26, 2022",PT(S) - 202201 - Maternity,Innerwear,6,31,0,8,3.61,0
"Aug 26, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,22,310,0,22,22.68,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),12,65,0,12,4.48,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,55,1048,0,44,266.57,0
"Aug 26, 2022",PT(S) - 20220214 - UV Protection,Men,36,169,0,37,36.37,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Andy Warhol x Kyoto,2,5,0,2,1.05,0
"Aug 26, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,2,3,0,1,3.05,0
"Aug 26, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,1,1,0,4,0.19,0
"Aug 26, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,18,142,0,17,27.01,0
"Aug 26, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,19,192,0,27,4.4,0
"Aug 26, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Lifewear,0,0,0,1,0,0
"Aug 26, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),9,233,0,14,3.38,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),35,375,0,42,10.82,0
"Aug 26, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,1,79,0,1,0.29,0
"Aug 26, 2022",PT(S) - 20210102 - Airism - Male,Airism General,20,160,0,25,17.86,0
"Aug 26, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,18,2078,0,17,10.965473,0
"Aug 26, 2022",PT(S) - 20220804 - Women and Men Essential Items,Flannel Collection,91,6049,0,87,118.053476,0
"Aug 26, 2022",PT(S) - 20210102 - Airism - Female,Airism General,28,167,0,33,7.01,0
"Aug 26, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,12,136,0,13,32.72,0
"Aug 26, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,0,7,0,0,0,0
"Aug 26, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,1,16,0,2,1.42,0
"Aug 26, 2022",PT(S) - 202104 - Kids,Kids Dress,4,57,0,5,1.22,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,7,165,0,6,16.78,0
"Aug 26, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,2,24,0,2,1.55,0
"Aug 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Mickey Stands (1/8),15,158,0,16,31.26,0
"Aug 26, 2022",PT(S) - 20220706 - Men Jeans,Men,40,287,0,42,32.3,0
"Aug 26, 2022",PT(S) - 202201 - Linen,Pants & Shorts,9,52,0,6,11.55,0
"Aug 26, 2022",PT(S) - 20200215 - SUW,Sportswear,37,459,0,41,21.79,0
"Aug 26, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,0,6,0,0,0,0
